"filename", "language", "XML", "Markdown", "CMake", "C++", "YAML", "JSON", "HTML", "Shell Script", "TypeScript", "JavaScript", "JSON with Comments", "Dart", "Gradle", "Properties", "Swift", "comment", "blank", "total"
"/Users/richardtozer/dev/projects/daufootytipping/windows/flutter/generated_plugin_registrant.h", "C++", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 16
"/Users/richardtozer/dev/projects/daufootytipping/windows/flutter/generated_plugins.cmake", "CMake", 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 28
"/Users/richardtozer/dev/projects/daufootytipping/windows/runner/CMakeLists.txt", "CMake", 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 41
"/Users/richardtozer/dev/projects/daufootytipping/windows/runner/flutter_window.cpp", "C++", 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 16, 72
"/Users/richardtozer/dev/projects/daufootytipping/windows/runner/flutter_window.h", "C++", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 9, 34
"/Users/richardtozer/dev/projects/daufootytipping/windows/runner/main.cpp", "C++", 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 44
"/Users/richardtozer/dev/projects/daufootytipping/windows/runner/resource.h", "C++", 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, 17
"/Users/richardtozer/dev/projects/daufootytipping/windows/runner/utils.cpp", "C++", 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10, 66
"/Users/richardtozer/dev/projects/daufootytipping/windows/runner/utils.h", "C++", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 20
"/Users/richardtozer/dev/projects/daufootytipping/windows/runner/win32_window.cpp", "C++", 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 55, 289
"/Users/richardtozer/dev/projects/daufootytipping/windows/runner/win32_window.h", "C++", 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 24, 103
"Total", "-", 3035, 1440, 466, 650, 751, 9362, 34, 237, 162, 32, 15, 26724, 122, 8, 21, 1358, 4072, 48489
