"filename", "language", "XML", "Shell Script", "JSON", "YAML", "Dart", "Markdown", "Gradle", "Properties", "HTML", "C++", "JavaScript", "CSS", "Objective-C", "Swift", "Java", "Batch", "PowerShell", "Groovy", "Ruby", "TypeScript", "JSON with Comments", "WebAssembly Text Format", "comment", "blank", "total"
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_test/test/custom_exception_reporter/test_exception_reporter_test.dart", "Dart", 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 8
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_test/test/demangle_test.dart", "Dart", 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 9, 74
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_test/test/display_test.dart", "Dart", 0, 0, 0, 0, 156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 33, 193
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_test/test/event_simulation_test.dart", "Dart", 0, 0, 0, 0, 271, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 57, 374
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_test/test/finders_test.dart", "Dart", 0, 0, 0, 0, 1209, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 226, 1448
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_test/test/frame_timing_summarizer_test.dart", "Dart", 0, 0, 0, 0, 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 11, 142
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_test/test/goldens_test.dart", "Dart", 0, 0, 0, 0, 312, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 36, 357
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_test/test/integration_bindings_test.dart", "Dart", 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6, 27
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_test/test/live_binding_test.dart", "Dart", 0, 0, 0, 0, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 25, 156
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_test/test/live_widget_controller_test.dart", "Dart", 0, 0, 0, 0, 156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 24, 193
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_test/test/matchers_test.dart", "Dart", 0, 0, 0, 0, 1345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 136, 1511
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_test/test/mock_canvas_test.dart", "Dart", 0, 0, 0, 0, 201, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 35, 244
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_test/test/multi_view_accessibility_test.dart", "Dart", 0, 0, 0, 0, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9, 126
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_test/test/multi_view_controller_test.dart", "Dart", 0, 0, 0, 0, 196, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 19, 222
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_test/test/multi_view_testing.dart", "Dart", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 7, 34
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_test/test/platform_dispatcher_test.dart", "Dart", 0, 0, 0, 0, 254, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 42, 307
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_test/test/reference_image_test.dart", "Dart", 0, 0, 0, 0, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 29, 149
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_test/test/restoration_test.dart", "Dart", 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 26, 111
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_test/test/semantics_checker/flutter_test_config.dart", "Dart", 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 13, 72
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_test/test/semantics_checker/open_handle_with_failing_test.dart", "Dart", 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 8
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_test/test/semantics_checker/pipeline_owner_semantics_handle_test.dart", "Dart", 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 8
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_test/test/semantics_checker/semantics_binding_semantics_handle_test.dart", "Dart", 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 8
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_test/test/stack_manipulation_test.dart", "Dart", 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 27
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_test/test/test_async_utils_test.dart", "Dart", 0, 0, 0, 0, 224, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 20, 252
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_test/test/test_config/child_directory/config_test.dart", "Dart", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 10
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_test/test/test_config/child_directory/grandchild_directory/config_test.dart", "Dart", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 10
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_test/test/test_config/config_test.dart", "Dart", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 10
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_test/test/test_config/config_test_utils.dart", "Dart", 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 28
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_test/test/test_config/flutter_test_config.dart", "Dart", 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 12
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_test/test/test_config/nested_config/config_test.dart", "Dart", 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 14
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_test/test/test_config/nested_config/flutter_test_config.dart", "Dart", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 13
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_test/test/test_config/project_root/config_test.dart", "Dart", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 10
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_test/test/test_config/project_root/pubspec.yaml", "YAML", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 10
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_test/test/test_default_binary_messenger_test.dart", "Dart", 0, 0, 0, 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 15, 110
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_test/test/test_text_input_test.dart", "Dart", 0, 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 14, 102
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_test/test/utils/fake_and_mock_utils.dart", "Dart", 0, 0, 0, 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 25, 115
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_test/test/utils/leaking_classes.dart", "Dart", 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10, 55
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_test/test/view_test.dart", "Dart", 0, 0, 0, 0, 339, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 56, 399
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_test/test/widget_tester_leaks_test.dart", "Dart", 0, 0, 0, 0, 171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 24, 203
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_test/test/widget_tester_live_device_test.dart", "Dart", 0, 0, 0, 0, 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 22, 156
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_test/test/widget_tester_test.dart", "Dart", 0, 0, 0, 0, 605, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 89, 715
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_test/test/window_test.dart", "Dart", 0, 0, 0, 0, 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 19, 151
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_test/test_fixes/analysis_options.yaml", "YAML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_test/test_fixes/flutter_test/animation_sheet_builder.dart", "Dart", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 5, 24
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_test/test_fixes/flutter_test/binding/automated_test_widgets_flutter_binding.dart", "Dart", 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 16
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_test/test_fixes/flutter_test/binding/live_test_widgets_flutter_binding.dart", "Dart", 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 16
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_test/test_fixes/flutter_test/binding/test_widgets_flutter_binding.dart", "Dart", 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 5, 29
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_test/test_fixes/flutter_test/widget_tester.dart", "Dart", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 5, 25
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_tools/README.md", "Markdown", 0, 0, 0, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 122
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_tools/analysis_options.yaml", "YAML", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_tools/bin/analysis_options.yaml", "YAML", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_tools/bin/flutter_tools.dart", "Dart", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 10
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_tools/bin/fuchsia_asset_builder.dart", "Dart", 0, 0, 0, 0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 16, 118
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_tools/bin/fuchsia_tester.dart", "Dart", 0, 0, 0, 0, 149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 15, 178
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_tools/bin/macos_assemble.sh", "Shell Script", 0, 146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 19, 197
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_tools/bin/podhelper.rb", "Ruby", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 190, 0, 0, 0, 113, 57, 360
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_tools/bin/tool_backend.bat", "Batch", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 3, 3, 10
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_tools/bin/tool_backend.dart", "Dart", 0, 0, 0, 0, 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 9, 138
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_tools/bin/tool_backend.sh", "Shell Script", 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 10
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_tools/bin/xcode_backend.dart", "Dart", 0, 0, 0, 0, 355, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 47, 456
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_tools/bin/xcode_backend.sh", "Shell Script", 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 30
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_tools/bin/xcode_debug.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 384, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 229, 52, 665
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_tools/dart_test.yaml", "YAML", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 3, 19
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_tools/doc/attach.md", "Markdown", 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 27
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_tools/doc/daemon.md", "Markdown", 0, 0, 0, 0, 0, 188, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 129, 317
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_tools/gradle/aar_init_script.gradle", "Gradle", 0, 0, 0, 0, 0, 0, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 20, 152
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_tools/gradle/app_plugin_loader.gradle", "Gradle", 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 16
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_tools/gradle/flutter.gradle", "Gradle", 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4, 15
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_tools/gradle/manual_migration_settings.gradle.md", "Markdown", 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 15
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_tools/gradle/module_plugin_loader.gradle", "Gradle", 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 6, 64
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_tools/gradle/resolve_dependencies.gradle", "Gradle", 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 12, 68
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_tools/gradle/src/main/groovy/app_plugin_loader.groovy", "Groovy", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 6, 6, 43
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_tools/gradle/src/main/groovy/flutter.groovy", "Groovy", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1121, 0, 0, 0, 0, 334, 106, 1561
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_tools/lib/executable.dart", "Dart", 0, 0, 0, 0, 274, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 10, 309
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_tools/lib/runner.dart", "Dart", 0, 0, 0, 0, 205, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 38, 293
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_tools/lib/src/android/README.md", "Markdown", 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 95
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_tools/lib/src/android/adb.dart", "Dart", 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 19
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_tools/lib/src/android/android.dart", "Dart", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 8
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_tools/lib/src/android/android_builder.dart", "Dart", 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 8, 54
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_tools/lib/src/android/android_console.dart", "Dart", 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 14, 85
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_tools/lib/src/android/android_device.dart", "Dart", 0, 0, 0, 0, 1049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 181, 136, 1366
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_tools/lib/src/android/android_device_discovery.dart", "Dart", 0, 0, 0, 0, 161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 22, 200
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_tools/lib/src/android/android_emulator.dart", "Dart", 0, 0, 0, 0, 184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 31, 233
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_tools/lib/src/android/android_sdk.dart", "Dart", 0, 0, 0, 0, 460, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 84, 624
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_tools/lib/src/android/android_studio.dart", "Dart", 0, 0, 0, 0, 452, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 72, 580
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_tools/lib/src/android/android_studio_validator.dart", "Dart", 0, 0, 0, 0, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 19, 142
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_tools/lib/src/android/android_workflow.dart", "Dart", 0, 0, 0, 0, 366, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 54, 456
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_tools/lib/src/android/application_package.dart", "Dart", 0, 0, 0, 0, 345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 62, 432
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_tools/lib/src/android/build_validation.dart", "Dart", 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 50
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_tools/lib/src/android/deferred_components_gen_snapshot_validator.dart", "Dart", 0, 0, 0, 0, 256, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 13, 343
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_tools/lib/src/android/deferred_components_prebuild_validator.dart", "Dart", 0, 0, 0, 0, 213, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 20, 295
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_tools/lib/src/android/deferred_components_validator.dart", "Dart", 0, 0, 0, 0, 146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 24, 224
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_tools/lib/src/android/gradle.dart", "Dart", 0, 0, 0, 0, 1074, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 98, 1278
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_tools/lib/src/android/gradle_errors.dart", "Dart", 0, 0, 0, 0, 653, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 44, 751
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_tools/lib/src/android/gradle_utils.dart", "Dart", 0, 0, 0, 0, 686, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 204, 85, 975
"/Users/richardtozer/dev/projects/daufootytipping/.fvm/flutter_sdk/packages/flutter_tools/lib/src/android/java.dart", "Dart", 0, 0, 0, 0, 175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 25, 248
